anno,gp,round,lap_number,driver,team,compound,position,final_position,csv_pit_stop_count,elo_driver,elo_team,stint,lap_in_stint,pit_in,pit_out,sector1,sector2,sector3,track_status,lap_time,speed_avg,throttle_pct,brake_pct,drs_pct,gear_avg,lap_time_diff,gap_to_leader_diff,speed_avg_diff,throttle_pct_diff,brake_pct_diff,drs_pct_diff,gear_avg_diff,lap_time_pct,gap_to_leader_pct
2025,Saudi Arabian Grand Prix,5,6.0,LEC,Ferrari,MEDIUM,4,3.0,1,3860.6332106899445,6717.285590137002,0,0,False,False,35.014,29.793,29.713,1,94.52,232.10227272727272,0.6903409090909091,0.1590909090909091,0.0,5.909090909090909,0.9560000000000031,4.463999999999942,-2.5155433646812924,-0.0021878265412748066,0.006792058516196436,0.0,-0.12539184952978033,0.3333333333333333,0.2222222222222222
2025,Saudi Arabian Grand Prix,5,6.0,NOR,McLaren,HARD,8,4.0,1,4267.06227709915,7325.943033905385,0,0,False,False,35.653,29.72,29.669,1,95.042,230.0367231638418,0.6384180790960452,0.1638418079096045,0.2740112994350282,5.771186440677966,1.4780000000000086,8.686000000000604,-4.581092928112213,-0.05411065653613867,0.011542957334891857,0.2740112994350282,-0.26329631794272323,0.4444444444444444,0.4444444444444444
2025,Saudi Arabian Grand Prix,5,6.0,RUS,Mercedes,MEDIUM,3,5.0,1,4190.525629878846,6830.573839968165,0,0,False,False,34.73,29.526,29.817,1,94.073,233.43304843304844,0.6324786324786325,0.13105413105413105,0.0,6.122507122507122,0.5090000000000003,2.8510000000005675,-1.184767658905571,-0.060050103153551415,-0.0212447195205816,0.0,0.08802436388643287,0.16666666666666666,0.16666666666666666
2025,Saudi Arabian Grand Prix,5,6.0,ANT,Mercedes,MEDIUM,5,6.0,1,3911.001226749124,6830.573839968165,0,0,False,False,35.128,29.477,29.781,1,94.386,232.12535612535612,0.6381766381766382,0.1339031339031339,0.27350427350427353,5.897435897435898,0.8220000000000027,5.1010000000005675,-2.4924599665978917,-0.0543520974555457,-0.018395716671578743,0.27350427350427353,-0.1370468611847917,0.2222222222222222,0.2777777777777778
2025,Saudi Arabian Grand Prix,5,6.0,HAM,Ferrari,MEDIUM,6,7.0,1,3792.1697040871636,6717.285590137002,0,0,False,False,34.999,29.648,29.812,1,94.459,232.64772727272728,0.6477272727272727,0.1534090909090909,0.0,6.0397727272727275,0.8950000000000102,6.551000000000386,-1.9700888192267314,-0.04480146290491116,0.0011102403343782596,0.0,0.005289968652038013,0.2777777777777778,0.3333333333333333
2025,Saudi Arabian Grand Prix,5,6.0,SAI,Williams,MEDIUM,7,8.0,1,3677.262322719533,6586.177769902186,0,0,False,False,35.444,29.802,29.869,1,95.115,230.36723163841808,0.6101694915254238,0.1638418079096045,0.0,6.062146892655368,1.551000000000002,8.391000000000531,-4.250584453535936,-0.0823592441067601,0.011542957334891857,0.0,0.027664134034678156,0.5,0.3888888888888889
2025,Saudi Arabian Grand Prix,5,6.0,ALB,Williams,MEDIUM,9,9.0,1,3858.3049219708546,6586.177769902186,0,0,False,False,35.834,29.637,29.677,1,95.148,230.78370786516854,0.5646067415730337,0.16853932584269662,0.2612359550561798,6.033707865168539,1.5840000000000032,9.579999999999927,-3.8341082267854745,-0.12792199405915017,0.016240475267983973,0.2612359550561798,-0.0007748934521503159,0.5555555555555556,0.5
2025,Saudi Arabian Grand Prix,5,6.0,HAD,Racing Bulls,HARD,10,10.0,1,3593.730107593417,5795.407550726584,0,0,False,False,35.475,29.828,29.7,1,95.003,230.50140845070422,0.6394366197183099,0.14647887323943662,0.2535211267605634,5.749295774647887,1.4390000000000072,10.333999999999833,-4.116407641249793,-0.05309211591387397,-0.005819977335276033,0.2535211267605634,-0.2851869839728023,0.3888888888888889,0.5555555555555556
2025,Saudi Arabian Grand Prix,5,6.0,ALO,Aston Martin,MEDIUM,11,11.0,1,3388.196002914378,6702.505644354316,0,0,False,False,35.542,29.913,29.915,1,95.37,228.73595505617976,0.6825842696629213,0.13764044943820225,0.2752808988764045,5.758426966292135,1.8060000000000116,11.373000000000502,-5.88186103577425,-0.009944465969262573,-0.014658401136510402,0.2752808988764045,-0.27605579232855426,0.6111111111111112,0.6111111111111112
2025,Saudi Arabian Grand Prix,5,6.0,LAW,Racing Bulls,MEDIUM,12,12.0,1,2768.3843947422856,5795.407550726584,0,0,False,False,35.761,29.957,29.826999999999998,1,95.545,228.3463687150838,0.6256983240223464,0.15921787709497207,0.25139664804469275,5.745810055865922,1.9810000000000088,12.0600000000004,-6.2714473768702135,-0.06683041160983749,0.006919026520259414,0.25139664804469275,-0.2886727027547673,0.6666666666666666,0.6666666666666666
2025,Saudi Arabian Grand Prix,5,6.0,BEA,Haas F1 Team,MEDIUM,13,13.0,1,2867.63707352167,6031.4846175349485,0,0,False,False,36.011,30.135,29.698,1,95.844,227.3240223463687,0.6061452513966481,0.164804469273743,0.26256983240223464,5.837988826815643,2.280000000000001,12.89600000000064,-7.293793745585305,-0.08638348423553577,0.012505618699030357,0.26256983240223464,-0.1964939318050467,0.7222222222222222,0.7222222222222222
2025,Saudi Arabian Grand Prix,5,6.0,OCO,Haas F1 Team,HARD,17,14.0,1,3562.568808483813,6031.4846175349485,0,0,False,False,36.068,30.0,29.889,1,95.957,227.3463687150838,0.5921787709497207,0.20391061452513967,0.2541899441340782,5.851955307262569,2.3930000000000007,15.695999999999913,-7.2714473768702135,-0.10034996468246316,0.05161176395042702,0.2541899441340782,-0.1825274513581201,0.8333333333333334,0.9444444444444444
2025,Saudi Arabian Grand Prix,5,6.0,HUL,Kick Sauber,HARD,15,15.0,1,3382.37027141538,6258.276964026439,0,0,False,False,36.142,29.997,29.836,1,95.975,226.80446927374302,0.5921787709497207,0.18156424581005587,0.24581005586592178,5.712290502793296,2.4110000000000014,14.231999999999971,-7.813346818210988,-0.10034996468246316,0.029265395235343217,0.24581005586592178,-0.3221922558273933,0.8888888888888888,0.8333333333333334
2025,Saudi Arabian Grand Prix,5,6.0,STR,Aston Martin,HARD,14,16.0,1,3322.1276255825105,6702.505644354316,0,0,False,False,35.981,29.987,30.024,1,95.992,226.01117318435755,0.6201117318435754,0.15083798882681565,0.25139664804469275,5.82122905027933,2.4280000000000115,13.889000000000124,-8.606642907596466,-0.07241700378860849,-0.001460861747897002,0.25139664804469275,-0.2132537083413597,0.9444444444444444,0.7777777777777778
2025,Saudi Arabian Grand Prix,5,6.0,DOO,Alpine,HARD,16,17.0,2,2860.8218575289734,6179.732930604418,0,0,False,False,35.931,30.158,29.839,1,95.928,226.70670391061452,0.5642458100558659,0.1871508379888268,0.23743016759776536,5.706703910614525,2.3640000000000043,14.965000000000146,-7.91111218133949,-0.12828292557631793,0.03485198741411416,0.23743016759776536,-0.3277788480061643,0.7777777777777778,0.8888888888888888
